date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:24	4569/4569	---M--	200	added ('OK')	image/jpeg	etag:%22e2e75be7a36d31:0%22	http://www.granittech.com/img/team/team-12.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/team/team-12.jpg	(from http://www.granittech.com/)
14:55:26	4569/4569	---M--	200	added ('OK')	image/jpeg	etag:%22a7e047be7a36d31:0%22	http://www.granittech.com/img/team/team-11.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/team/team-11.jpg	(from http://www.granittech.com/)
14:55:27	311206/311206	---M--	200	added ('OK')	image/jpeg	etag:%22b1702d2bc93dd31:0%22	http://www.granittech.com/img/projects/MP3.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/projects/MP3.jpg	(from http://www.granittech.com/)
14:55:29	94140/94140	---M-Z	200	added ('OK')	application/javascript	etag:%228042d2d7e55d31:0%22	http://www.granittech.com/Scripts/jquery-1.10.2.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/Scripts/jquery-1.10.2.min.js	(from http://www.granittech.com/)
14:55:29	86713/86713	---M-Z	200	added ('OK')	application/javascript	etag:%220db8f27836d31:0%22	http://www.granittech.com/vendor/jquery/jquery.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery/jquery.min.js	(from http://www.granittech.com/)
14:55:31	1584/1584	---M-Z	200	added ('OK')	application/javascript	etag:%221a159f97836d31:0%22	http://www.granittech.com/vendor/jquery.appear/jquery.appear.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.appear/jquery.appear.min.js	(from http://www.granittech.com/)
14:55:33	647208/647208	---M--	200	added ('OK')	image/jpeg	etag:%22289369da5563d31:0%22	http://www.granittech.com/img/team/Farhan.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/team/Farhan.jpg	(from http://www.granittech.com/)
14:55:33	5179/5179	---M-Z	200	added ('OK')	application/javascript	etag:%228038bfe7836d31:0%22	http://www.granittech.com/vendor/jquery.easing/jquery.easing.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.easing/jquery.easing.min.js	(from http://www.granittech.com/)
14:55:35	1420/1420	---M-Z	200	added ('OK')	application/javascript	etag:%22bc1599f47836d31:0%22	http://www.granittech.com/vendor/jquery-cookie/jquery-cookie.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery-cookie/jquery-cookie.min.js	(from http://www.granittech.com/)
14:55:37	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2280e6572b7936d31:0%22	http://www.granittech.com/vendor/bootstrap/js/bootstrap.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/bootstrap/js/bootstrap.min.js	(from http://www.granittech.com/)
14:55:37	1903577/1903577	---M--	200	added ('OK')	image/jpeg	etag:%2298c01a11e036d31:0%22	http://www.granittech.com/img/demos/one-page-agency/what-we-do/what-we-do-web.jpg	/home/tits/websites/f6s%20mobile/www.granittech.com/img/demos/one-page-agency/what-we-do/what-we-do-web.jpg	(from http://www.granittech.com/)
14:55:37	13890/13890	---M-Z	200	added ('OK')	application/javascript	etag:%22803bc7e97836d31:0%22	http://www.granittech.com/vendor/common/common.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/common/common.min.js	(from http://www.granittech.com/)
14:55:38	23300/23300	---M-Z	200	added ('OK')	application/javascript	etag:%2280a09477936d31:0%22	http://www.granittech.com/vendor/jquery.validation/jquery.validation.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.validation/jquery.validation.min.js	(from http://www.granittech.com/)
14:55:39	3977/3977	---M-Z	200	added ('OK')	application/javascript	etag:%2280926d07936d31:0%22	http://www.granittech.com/vendor/jquery.easy-pie-chart/jquery.easy-pie-chart.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.easy-pie-chart/jquery.easy-pie-chart.min.js	(from http://www.granittech.com/)
14:55:40	3874/3874	---M-Z	200	added ('OK')	application/javascript	etag:%2280eccf27936d31:0%22	http://www.granittech.com/vendor/jquery.gmap/jquery.gmap.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.gmap/jquery.gmap.min.js	(from http://www.granittech.com/)
14:55:41	3614/3614	---M-Z	200	added ('OK')	application/javascript	etag:%2280463257936d31:0%22	http://www.granittech.com/vendor/jquery.lazyload/jquery.lazyload.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/jquery.lazyload/jquery.lazyload.min.js	(from http://www.granittech.com/)
14:55:42	34866/34866	---M-Z	200	added ('OK')	application/javascript	etag:%220e086f17836d31:0%22	http://www.granittech.com/vendor/isotope/jquery.isotope.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/isotope/jquery.isotope.min.js	(from http://www.granittech.com/)
14:55:43	42854/42854	---M-Z	200	added ('OK')	application/javascript	etag:%220f918147936d31:0%22	http://www.granittech.com/vendor/owl.carousel/owl.carousel.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/owl.carousel/owl.carousel.min.js	(from http://www.granittech.com/)
14:55:44	20218/20218	---M-Z	200	added ('OK')	application/javascript	etag:%2280faf697936d31:0%22	http://www.granittech.com/vendor/magnific-popup/jquery.magnific-popup.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/magnific-popup/jquery.magnific-popup.min.js	(from http://www.granittech.com/)
14:55:45	4480/4480	---M-Z	200	added ('OK')	application/javascript	etag:%2280f73a1e7936d31:0%22	http://www.granittech.com/vendor/vide/vide.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/vide/vide.min.js	(from http://www.granittech.com/)
14:55:46	65296/65296	---M-Z	200	added ('OK')	application/javascript	etag:%22089dc7a36d31:0%22	http://www.granittech.com/js/theme.js	/home/tits/websites/f6s%20mobile/www.granittech.com/js/theme.js	(from http://www.granittech.com/)
14:55:47	107526/107526	---M-Z	200	added ('OK')	application/javascript	etag:%22809c53887936d31:0%22	http://www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.tools.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.tools.min.js	(from http://www.granittech.com/)
14:55:48	227907/227907	---M-Z	200	added ('OK')	application/javascript	etag:%22809c53887936d31:0%22	http://www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.revolution.min.js	/home/tits/websites/f6s%20mobile/www.granittech.com/vendor/rs-plugin/js/jquery.themepunch.revolution.min.js	(from http://www.granittech.com/)
14:55:49	2598/2598	---M-Z	200	added ('OK')	application/javascript	etag:%22b03b93665955d31:0%22	http://www.granittech.com/js/views/view.contact.js	/home/tits/websites/f6s%20mobile/www.granittech.com/js/views/view.contact.js	(from http://www.granittech.com/)
14:55:50	4917/4917	---M-Z	200	added ('OK')	application/javascript	etag:%2203dd2107a36d31:0%22	http://www.granittech.com/js/demos/demo-one-page-agency.js	/home/tits/websites/f6s%20mobile/www.granittech.com/js/demos/demo-one-page-agency.js	(from http://www.granittech.com/)
14:55:51	0/0	---M--	200	added ('OK')	application/javascript	etag:%2221ef5a7a36d31:0%22	http://www.granittech.com/js/custom.js	/home/tits/websites/f6s%20mobile/www.granittech.com/js/custom.177.delayed	(from http://www.granittech.com/)
14:55:52	9479/9479	---M-Z	200	added ('OK')	application/javascript	etag:%2205cdca7a36d31:0%22	http://www.granittech.com/js/theme.init.js	/home/tits/websites/f6s%20mobile/www.granittech.com/js/theme.init.js	(from http://www.granittech.com/)
14:55:53	1036/1036	---M--	404	error ('Not%20Found')	text/html	etag:%22a24a3-40c-516b4882006bd%22	http://mysportify.com/robots.txt		(from )
14:55:54	42/42	---MC-	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2027%20Dec%202017%2012:55:54%20GMT	http://mysportify.com/xmlrpc.php	/home/tits/websites/f6s%20mobile/mysportify.com/xmlrpc.php	(from http://mysportify.com/)
14:55:56	293430/293430	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573f46fe-47a36%22	https://code.jquery.com/jquery-1.12.4.js	/home/tits/websites/f6s%20mobile/code.jquery.com/jquery-1.12.4.js	(from http://mysportify.com/)
14:55:57	1606/1606	---M--	200	added ('OK')	text/css	etag:%22a7a13-646-55a9da84a6310%22	http://mysportify.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.9	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/plugins/contact-form-7/includes/css/styles33a6.css	(from http://mysportify.com/)
14:55:58	520714/520714	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257d97c08-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	/home/tits/websites/f6s%20mobile/code.jquery.com/ui/1.12.1/jquery-ui.js	(from http://mysportify.com/)
14:55:58	1603/1603	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2012:55:58%20GMT	http://fonts.googleapis.com/	/home/tits/websites/f6s%20mobile/fonts.googleapis.com/index.html	(from http://mysportify.com/)
14:56:00	121179/121179	---M--	200	added ('OK')	text/css	etag:%22a7aba-1d95b-55a98f5f9029e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/css/bootstrap.min.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/css/bootstrap.minee45.css	(from http://mysportify.com/)
14:56:00	59959/59959	---M--	200	added ('OK')	text/css	etag:%22a7b07-ea37-55a98f5f9fc9e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/style.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/styleee45.css	(from http://mysportify.com/)
14:56:01	112/112	---M--	200	added ('OK')	text/css	etag:%22a7a8d-70-55a98f5f86276%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/editor-style.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/editor-styleee45.css	(from http://mysportify.com/)
14:56:02	162/162	---M--	403	error ('Forbidden')	text/html	date:Wed,%2027%20Dec%202017%2012:56:02%20GMT	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/css/style.php?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/css/styleee45.php	(from http://mysportify.com/)
14:56:03	1036/1036	---M--	404	error ('Not%20Found')	text/html	etag:%22a24a3-40c-516b4882006bd%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/css/genericons/genericons.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/css/genericons/genericonsee45.css	(from http://mysportify.com/)
14:56:04	72258/72258	---M--	200	added ('OK')	text/css	etag:%22a7abc-11a42-55a98f5f90686%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/css/animate.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/css/animateee45.css	(from http://mysportify.com/)
14:56:05	31000/31000	---M--	200	added ('OK')	text/css	etag:%22a7abb-7918-55a98f5f90686%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/css/font-awesome.min.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/css/font-awesome.minee45.css	(from http://mysportify.com/)
14:56:06	1634/1634	---M--	200	added ('OK')	text/css	etag:%22a7abe-662-55a98f5f90a6e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/css/effect.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/css/effectee45.css	(from http://mysportify.com/)
14:56:07	2605/2605	---M--	200	added ('OK')	text/css	etag:%22a7ac0-a2d-55a98f5f90e56%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/css/nivo-slider.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/css/nivo-slideree45.css	(from http://mysportify.com/)
14:56:08	46364/46364	---M--	200	added ('OK')	text/css	etag:%22a755a-b51c-5321a01f623c0%22	http://mysportify.com/wp-includes/css/dashicons.min.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/css/dashicons.minee45.css	(from http://mysportify.com/)
14:56:09	97184/97184	---M--	200	added ('OK')	text/javascript	etag:%22a73ca-17ba0-5337eac0d4540%22	http://mysportify.com/wp-includes/js/jquery/jquery.js?ver=1.12.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/js/jquery/jqueryb8ff.js	(from http://mysportify.com/)
14:56:10	10056/10056	---M--	200	added ('OK')	text/javascript	etag:%22a73f2-2748-5333ff613c400%22	http://mysportify.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://mysportify.com/)
14:56:11	2576/2576	---M--	200	added ('OK')	text/javascript	etag:%22a7aa9-a10-55a98f5f8bc4e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/js/custom.js?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/js/customee45.js	(from http://mysportify.com/)
14:56:12	29114/29114	---M--	200	added ('OK')	text/javascript	etag:%22a7aa8-71ba-55a98f5f8b866%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/js/jquery.nivo.slider.js?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/js/jquery.nivo.slideree45.js	(from http://mysportify.com/)
14:56:13	1019/1019	---MC-	200	added ('OK')	application/rss+xml	etag:%22567b29cd4cdfeb8dd57e3ea936da90a2%22	https://mysportify.com/?feed=rss2	/home/tits/websites/f6s%20mobile/mysportify.com/indexd784.html	(from http://mysportify.com/)
14:56:13	697/697	---MC-	200	added ('OK')	application/rss+xml	etag:%22c38ae8547c087044bd462b61aec3444b%22	https://mysportify.com/?feed=comments-rss2	/home/tits/websites/f6s%20mobile/mysportify.com/indexa6da.html	(from http://mysportify.com/)
14:56:14	54516/54516	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2012:56:14%20GMT	https://mysportify.com/index.php?rest_route=/	/home/tits/websites/f6s%20mobile/mysportify.com/index52f0.json	(from http://mysportify.com/)
14:56:15	1045/1045	---M--	200	added ('OK')	text/xml	etag:%22a7541-415-4ed4785da9bc0%22	http://mysportify.com/wp-includes/wlwmanifest.xml	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/wlwmanifest.xml	(from http://mysportify.com/)
14:56:15	838/838	---MC-	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2012:56:15%20GMT	https://mysportify.com/xmlrpc.php?rsd	/home/tits/websites/f6s%20mobile/mysportify.com/xmlrpc0db0.php	(from http://mysportify.com/)
14:56:16	756/756	---M--	200	added ('OK')	image/png	etag:%22a7743-2f4-559cbe54c30db%22	https://mysportify.com/wp-content/uploads/2017/09/cropped-S_Logo_Blue_Trans-1-32x32.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/uploads/2017/09/cropped-S_Logo_Blue_Trans-1-32x32.png	(from http://mysportify.com/)
14:56:17	6100/6100	---M--	200	added ('OK')	image/png	etag:%22a7741-17d4-559cbe54ba823%22	https://mysportify.com/wp-content/uploads/2017/09/cropped-S_Logo_Blue_Trans-1-192x192.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/uploads/2017/09/cropped-S_Logo_Blue_Trans-1-192x192.png	(from http://mysportify.com/)
14:56:18	10452/10452	---M--	200	added ('OK')	image/png	etag:%22a7742-28d4-559cbe54c119b%22	https://mysportify.com/wp-content/uploads/2017/09/cropped-S_Logo_Blue_Trans-1-180x180.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/uploads/2017/09/cropped-S_Logo_Blue_Trans-1-180x180.png	(from http://mysportify.com/)
14:56:19	3554/3554	---M--	200	added ('OK')	image/png	etag:%22a7a05-de2-55a9b72a27b96%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/logo.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/logo.png	(from http://mysportify.com/)
14:56:22	320500/320500	---M--	200	added ('OK')	image/jpeg	etag:%22a7ae0-4e3f4-55a98f5f9ba36%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider1.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider1.jpg	(from http://mysportify.com/)
14:56:24	1455/1455	---M--	200	added ('OK')	image/png	etag:%22a7aed-5af-55a98f5f9d1a6%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon1.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon1.png	(from http://mysportify.com/)
14:56:25	320500/320500	---M--	200	added ('OK')	image/jpeg	etag:%22a7ae2-4e3f4-55a98f5f9c206%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider2.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider2.jpg	(from http://mysportify.com/)
14:56:25	2107/2107	---M--	200	added ('OK')	image/png	etag:%22a7ad1-83b-55a98f5f9970e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon2.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon2.png	(from http://mysportify.com/)
14:56:26	1518/1518	---M--	200	added ('OK')	image/png	etag:%22a7ac3-5ee-55a98f5f97f9e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon3.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon3.png	(from http://mysportify.com/)
14:56:27	320500/320500	---M--	200	added ('OK')	image/jpeg	etag:%22a7ae1-4e3f4-55a98f5f9be1e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider3.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/slides/slider3.jpg	(from http://mysportify.com/)
14:56:27	679/679	---M--	200	added ('OK')	image/png	etag:%22a7ac2-2a7-55a98f5f97bb6%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon4.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/serviceicon4.png	(from http://mysportify.com/)
14:56:27	74825/74825	---M--	200	added ('OK')	image/jpeg	etag:%22a7a06-12449-55a9bdc6a2e4d%22	https://mysportify.com/wp-content/uploads/2017/10/featuremobile.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/uploads/2017/10/featuremobile.jpg	(from http://mysportify.com/)
14:56:29	128963/128963	---M--	200	added ('OK')	image/png	etag:%22a7afe-1f7c3-55a98f5f9ecfe%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/fit-trai.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/fit-trai.png	(from http://mysportify.com/)
14:56:31	6066/6066	---M--	200	added ('OK')	image/png	etag:%22a7af1-17b2-55a98f5f9d976%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon1.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon1.png	(from http://mysportify.com/)
14:56:31	405817/405817	---M--	200	added ('OK')	image/jpeg	etag:%22a7acb-63139-55a98f5f98f3e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/buyinstallbg.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/buyinstallbg.jpg	(from http://mysportify.com/)
14:56:31	6167/6167	---M--	200	added ('OK')	image/png	etag:%22a7ae7-1817-55a98f5f9c9d6%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon2.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon2.png	(from http://mysportify.com/)
14:56:32	6167/6167	---M--	200	added ('OK')	image/png	etag:%22a7ac4-1817-55a98f5f97f9e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon3.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon3.png	(from http://mysportify.com/)
14:56:33	6523/6523	---M--	200	added ('OK')	image/png	etag:%22a7ad2-197b-55a98f5f9970e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon4.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/servicenewicon4.png	(from http://mysportify.com/)
14:56:37	1035/1035	---M--	403	error ('Forbidden')	text/html	etag:%22a24a0-40b-516b4881feb65%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/index.html	(from http://mysportify.com/)
14:56:37	2655/2655	---M--	200	added ('OK')	text/css	etag:%22a73aa-a5f-5337fedeabb40%22	http://mysportify.com/wp-includes/js/thickbox/thickbox.css?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/js/thickbox/thickboxee45.css	(from http://mysportify.com/)
14:56:39	13908/13908	---M--	200	added ('OK')	text/javascript	etag:%22a78d4-3654-55a9da84a0938%22	http://mysportify.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.9	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/plugins/contact-form-7/includes/js/scripts33a6.js	(from http://mysportify.com/)
14:56:39	292765/292765	---M--	200	added ('OK')	image/png	etag:%22a7b00-4779d-55a98f5f9f0e6%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/computer.png	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/computer.png	(from http://mysportify.com/)
14:56:39	8415/8415	---M--	200	added ('OK')	text/javascript	etag:%22a7aaa-20df-55a98f5f8bc4e%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/js/wow.min.js?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/js/wow.minee45.js	(from http://mysportify.com/)
14:56:41	37045/37045	---M--	200	added ('OK')	text/javascript	etag:%22a7aa7-90b5-55a98f5f8b866%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/js/bootstrap.min.js?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/js/bootstrap.minee45.js	(from http://mysportify.com/)
14:56:41	1398/1398	---M--	200	added ('OK')	text/javascript	etag:%22a7532-576-541f8014be840%22	http://mysportify.com/wp-includes/js/wp-embed.min.js?ver=4.8.4	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/js/wp-embed.minee45.js	(from http://mysportify.com/)
14:56:43	13163/13163	---M--	200	added ('OK')	text/javascript	etag:%22a73ad-336b-5337fedeabb40%22	http://mysportify.com/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105	/home/tits/websites/f6s%20mobile/mysportify.com/wp-includes/js/thickbox/thickboxab87.js	(from http://mysportify.com/)
14:56:44	1035773/1035773	---M--	200	added ('OK')	image/jpeg	etag:%22a7adb-fcdfd-55a98f5f9aa96%22	http://mysportify.com/wp-content/themes/bb-mobile-app-pro/images/testimonial-bg.jpg	/home/tits/websites/f6s%20mobile/mysportify.com/wp-content/themes/bb-mobile-app-pro/images/testimonial-bg.jpg	(from http://mysportify.com/)
14:56:45	327/327	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2012:56:43%20GMT	http://www.meleti.org/robots.txt		(from )
14:56:45	1449/1449	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2012:56:45%20GMT	http://fonts.googleapis.com/css?family=Roboto:400,900,700,500,300,100	/home/tits/websites/f6s%20mobile/fonts.googleapis.com/css3492.css	(from http://www.meleti.org/)
14:56:46	15431/15431	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:19:55%20GMT	http://www.meleti.org/css/grid12.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/grid12.css	(from http://www.meleti.org/)
14:56:47	10253/10253	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:19:55%20GMT	http://www.meleti.org/css/james_typography.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/james_typography.css	(from http://www.meleti.org/)
14:56:48	31055/31055	---M--	200	added ('OK')	text/css	date:Sun,%2005%20Nov%202017%2012:10:59%20GMT	http://www.meleti.org/css/main.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/main.css	(from http://www.meleti.org/)
14:56:49	2253/2253	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:19:54%20GMT	http://www.meleti.org/css/color_scheme_light.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/color_scheme_light.css	(from http://www.meleti.org/)
14:56:50	1378/1378	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2018:14:44%20GMT	http://www.meleti.org/css/colors/color_palette_blue.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/colors/color_palette_blue.css	(from http://www.meleti.org/)
14:56:51	83850/83850	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2018:15:00%20GMT	http://www.meleti.org/css/rapid-icons.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/rapid-icons.css	(from http://www.meleti.org/)
14:56:52	469/469	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2018:14:55%20GMT	http://www.meleti.org/css/fonts/Mightype-Script.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/fonts/Mightype-Script.css	(from http://www.meleti.org/)
14:56:53	574/574	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:20:00%20GMT	http://www.meleti.org/css/js_styles/jquery.maximage.min.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/js_styles/jquery.maximage.min.css	(from http://www.meleti.org/)
14:56:54	2526/2526	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:20:03%20GMT	http://www.meleti.org/css/responsivity.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/responsivity.css	(from http://www.meleti.org/)
14:56:55	72922/72922	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:19:50%20GMT	http://www.meleti.org/css/animate.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/animate.css	(from http://www.meleti.org/)
14:56:56	5869/5869	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:20:01%20GMT	http://www.meleti.org/css/nivo-lightbox.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/nivo-lightbox.css	(from http://www.meleti.org/)
14:56:57	2710/2710	---M--	200	added ('OK')	text/css	date:Tue,%2008%20Aug%202017%2013:20:02%20GMT	http://www.meleti.org/css/nivo_lightbox_themes/default/default.css	/home/tits/websites/f6s%20mobile/www.meleti.org/css/nivo_lightbox_themes/default/default.css	(from http://www.meleti.org/)
